status, species, listing name, link, spcode
E,"Sawfish, smalltooth","Pristis pectinata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0A9,E0A9
T,"scrub-jay, Florida","Aphelocoma coerulescens",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B082,B082
T,"Sea turtle, green","Chelonia mydas",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00S,C00S
E,"Sea turtle, hawksbill","Eretmochelys imbricata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00E,C00E
E,"Sea turtle, Kemp's ridley","Lepidochelys kempii",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00O,C00O
E,"Sea turtle, leatherback","Dermochelys coriacea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00F,C00F
T,"Sea turtle, loggerhead","Caretta caretta",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00U,C00U
T,"Shrimp, Squirrel Chimney Cave","Palaemonetes cummingi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K02F,K02F
T,"Skink, bluetail mole","Eumeces egregius lividus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C03T,C03T
T,"Skink, sand","Neoseps reynoldsi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C03V,C03V
T,"Slabshell, Chipola","Elliptio chipolaensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03O,F03O
T,"Snail, Stock Island tree","Orthalicus reses (not incl. nesodryas)",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G00Y,G00Y
T,"Snake, Atlantic salt marsh","Nerodia clarkii taeniata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C01T,C01T
T,"Snake, eastern indigo","Drymarchon corais couperi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C026,C026
E,"Sparrow, Cape Sable seaside","Ammodramus maritimus mirabilis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B00Q,B00Q
E,"Sparrow, Florida grasshopper","Ammodramus savannarum floridanus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B07G,B07G
T,"Stork, wood","Mycteria americana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B06O,B06O
T,"Sturgeon (Gulf subspecies), Atlantic","Acipenser oxyrinchus (=oxyrhynchus) desotoi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E04W,E04W
T,"Tern, roseate","Sterna dougallii dougallii",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B07O,B07O
E,"Threeridge, fat (mussel)","Amblema neislerii",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F032,F032
E,"Tiger beetle, Miami","Cicindelidia floridana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0XA,I0XA
E,"Vole, Florida salt marsh","Microtus pennsylvanicus dukecampbelli",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0ET,A0ET
E,"Warbler, Kirtland's","Setophaga kirtlandii (= Dendroica kirtlandii)",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B03I,B03I
E,"Warbler (=wood), Bachman's","Vermivora bachmanii",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B03G,B03G
E,"Wolf, red","Canis rufus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A00F,A00F
E,"Woodpecker, red-cockaded","Picoides borealis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04F,B04F
E,"Woodrat, Key Largo","Neotoma floridana smalli",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A087,A087
