status, species, listing name, link, spcode
E,"Rocksnail, interrupted (=Georgia)","Leptoxis foremani",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G0C2,G0C2
T,"Rocksnail, painted","Leptoxis taeniata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G08B,G08B
E,"Rocksnail, plicate","Leptoxis plicata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G08C,G08C
T,"Rocksnail, round","Leptoxis ampla",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G08D,G08D
T,"Salamander, Red Hills","Phaeognathus hubrichti",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D00C,D00C
T,"sandshell, Southern","Hamiota australis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F030,F030
T,"Sculpin, pygmy","Cottus paulus (=pygmaeus)",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E01L,E01L
E,"Sea turtle, hawksbill","Eretmochelys imbricata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00E,C00E
E,"Sea turtle, Kemp's ridley","Lepidochelys kempii",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00O,C00O
E,"Sea turtle, leatherback","Dermochelys coriacea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00F,C00F
T,"Sea turtle, loggerhead","Caretta caretta",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00U,C00U
T,"Shiner, blue","Cyprinella caerulea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E05Y,E05Y
E,"Shiner, Cahaba","Notropis cahabae",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E04C,E04C
E,"Shiner, palezone","Notropis albizonatus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E04E,E04E
E,"Shrimp, Alabama cave","Palaemonias alabamae",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K01V,K01V
T,"Slabshell, Chipola","Elliptio chipolaensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03O,F03O
E,"Snail, armored","Pyrgulopsis (=Marstonia) pachyta",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G03B,G03B
T,"Snail, tulotoma","Tulotoma magnifica",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G04X,G04X
T,"Snake, black pine","Pituophis melanoleucus lodingi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C029,C029
T,"Snake, eastern indigo","Drymarchon corais couperi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C026,C026
E,"Spectaclecase (mussel)","Cumberlandia monodonta",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00X,F00X
E,"Stirrupshell","Quadrula stapes",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F027,F027
T,"Stork, wood","Mycteria americana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B06O,B06O
E,"Sturgeon, Alabama","Scaphirhynchus suttkusi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E026,E026
T,"Sturgeon (Gulf subspecies), Atlantic","Acipenser oxyrinchus (=oxyrhynchus) desotoi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E04W,E04W
T,"Sunfish, spring pygmy","Elassoma alabamae",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E05B,E05B
T,"Tortoise, gopher","Gopherus polyphemus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C044,C044
E,"Turtle, Alabama red-bellied","Pseudemys alabamensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C01W,C01W
T,"Turtle, flattened musk","Sternotherus depressus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C01Y,C01Y
E,"Wartyback, white (pearlymussel)","Plethobasus cicatricosus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00M,F00M
E,"Waterdog, black warrior (=Sipsey Fork)","Necturus alabamensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D030,D030
E,"Whale, finback","Balaenoptera physalus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A02O,A02O
E,"Woodpecker, red-cockaded","Picoides borealis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04F,B04F
