status, species, listing name, link, spcode
E,"Mucket, pink (pearlymussel)","Lampsilis abrupta",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00G,F00G
E,"Mussel, oyster","Epioblasma capsaeformis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01T,F01T
E,"Mussel, sheepnose","Plethobasus cyphyus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F046,F046
E,"Mussel, snuffbox","Epioblasma triquetra",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03J,F03J
E,"Pearlymussel, birdwing","Lemiox rimosus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00I,F00I
E,"Pearlymussel, cracking","Hemistena lata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01X,F01X
E,"Pearlymussel, dromedary","Dromus dromas",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00K,F00K
E,"Pearlymussel, littlewing","Pegias fabula",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00L,F00L
E,"Pearlymussel, slabside","Pleuronaia dolabelloides",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01Y,F01Y
E,"Pigtoe, finerayed","Fusconaia cuneolus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00O,F00O
E,"Pigtoe, rough","Pleurobema plenum",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00P,F00P
E,"Pigtoe, shiny","Fusconaia cor",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00Q,F00Q
T,"Plover, piping","Charadrius melodus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B079,B079
E,"Rabbitsfoot, rough","Quadrula cylindrica strigillata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00V,F00V
E,"Riffleshell, tan","Epioblasma florentina walkeri (=E. walkeri)",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F010,F010
E,"Salamander, Shenandoah","Plethodon shenandoah",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D01G,D01G
T,"Sea turtle, green","Chelonia mydas",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00S,C00S
E,"Sea turtle, hawksbill","Eretmochelys imbricata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00E,C00E
E,"Sea turtle, Kemp's ridley","Lepidochelys kempii",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00O,C00O
E,"Sea turtle, leatherback","Dermochelys coriacea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00F,C00F
T,"Sea turtle, loggerhead","Caretta caretta",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00U,C00U
E,"Snail, Virginia fringed mountain","Polygyriscus virginianus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G00Z,G00Z
E,"Spectaclecase (mussel)","Cumberlandia monodonta",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00X,F00X
E,"Spider, spruce-fir moss","Microhexura montivaga",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J014,J014
E,"Spinymussel, James","Pleurobema collina",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F025,F025
E,"Squirrel, Carolina northern flying","Glaucomys sabrinus coloratus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A09M,A09M
E,"Tern, roseate","Sterna dougallii dougallii",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B07O,B07O
T,"Tiger beetle, Northeastern beach","Cicindela dorsalis dorsalis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I02C,I02C
E,"Wedgemussel, dwarf","Alasmidonta heterodon",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F029,F029
E,"Woodpecker, red-cockaded","Picoides borealis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04F,B04F
