status, species, listing name, link, spcode
T,"Rabbitsfoot","Quadrula cylindrica cylindrica",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03X,F03X
E,"Riffleshell, tan","Epioblasma florentina walkeri (=E. walkeri)",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F010,F010
E,"Sea turtle, hawksbill","Eretmochelys imbricata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00E,C00E
E,"Sea turtle, Kemp's ridley","Lepidochelys kempii",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00O,C00O
E,"Sea turtle, leatherback","Dermochelys coriacea",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00F,C00F
T,"Sea turtle, loggerhead","Caretta caretta",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00U,C00U
T,"Snake, black pine","Pituophis melanoleucus lodingi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C029,C029
E,"Stirrupshell","Quadrula stapes",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F027,F027
T,"Stork, wood","Mycteria americana",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B06O,B06O
T,"Sturgeon (Gulf subspecies), Atlantic","Acipenser oxyrinchus (=oxyrhynchus) desotoi",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E04W,E04W
E,"Sturgeon, pallid","Scaphirhynchus albus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E06X,E06X
E,"Tern, least","Sterna antillarum",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B07N,B07N
T,"Tortoise, gopher","Gopherus polyphemus",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C044,C044
E,"Turtle, Alabama red-bellied","Pseudemys alabamensis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C01W,C01W
T,"Turtle, ringed map","Graptemys oculifera",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C022,C022
T,"Turtle, yellow-blotched map","Graptemys flavimaculata",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C025,C025
E,"Woodpecker, red-cockaded","Picoides borealis",https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04F,B04F
